customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00169,Male,0,No,No,24,No,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,95.33,2302.26,Yes
CUST-00170,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,138.06,151.83,Yes
CUST-00171,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Two year,Yes,Credit card (automatic),77.16,545.64,No
CUST-00172,Male,0,No,No,6,Yes,No,No,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.68,248.05,No
CUST-00173,Male,0,No,Yes,56,Yes,No,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),64.13,3615.24,No
CUST-00174,Male,1,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.71,5316.45,No
CUST-00175,Male,0,No,Yes,50,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),31.59,1582.77,No
CUST-00176,Female,0,No,Yes,33,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,69.14,2286.19,Yes
CUST-00177,Female,0,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),73.6,3837.26,Yes
CUST-00178,Male,0,No,No,11,No,No phone service,No,Yes,No internet service,No,No,Yes,No internet service,Two year,Yes,Electronic check,38.54,453.15,No
CUST-00179,Female,0,Yes,Yes,65,Yes,No,DSL,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,74.96,4877.41,No
CUST-00180,Female,0,No,Yes,36,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),92.23,3316.46,Yes
CUST-00181,Female,1,Yes,Yes,68,Yes,No,DSL,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,64.83,4416.07,Yes
CUST-00182,Female,0,No,No,11,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,No,Two year,Yes,Electronic check,80.73,887.81,Yes
CUST-00183,Male,0,Yes,Yes,36,Yes,Yes,No,Yes,No internet service,No,No,No,Yes,One year,Yes,Credit card (automatic),53.62,1930.32,No
CUST-00184,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),116.98,,No
CUST-00185,Female,0,Yes,Yes,36,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,87.83,3172.34,No
CUST-00186,Male,1,Yes,Yes,32,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,One year,No,Bank transfer (automatic),71.94,2325.51,No
CUST-00187,Male,0,Yes,No,12,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.67,928.45,No
CUST-00188,Female,0,Yes,No,27,No,No phone service,DSL,Yes,No,No,No,No internet service,Yes,Month-to-month,No,Electronic check,73.78,2011.08,No
CUST-00189,Female,0,Yes,No,17,Yes,No,DSL,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.19,1022.17,No
CUST-00190,Female,0,Yes,Yes,22,Yes,No,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,One year,Yes,Electronic check,64.49000000000001,1421.69,No
CUST-00191,Female,0,No,No,49,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,108.65,5347.68,Yes
CUST-00192,Female,0,No,No,46,Yes,Yes,DSL,No,No,No,Yes,No internet service,Yes,Two year,No,Electronic check,52.16,,No
CUST-00193,Female,0,No,Yes,44,Yes,No,DSL,No,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),72.18,3205.65,Yes
CUST-00194,Male,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),93.49,2417.29,Yes
CUST-00195,Male,1,Yes,No,70,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,65.41,4565.12,Yes
CUST-00196,Male,0,No,No,6,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),53.02,311.47,Yes
CUST-00197,Female,0,Yes,No,25,Yes,No,DSL,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),70.12,1734.14,No
CUST-00198,Female,0,Yes,Yes,8,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.45,705.17,Yes
CUST-00199,Male,1,No,No,24,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),131.37,3162.25,Yes
CUST-00200,Male,0,No,No,70,Yes,No,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,No,Electronic check,86.07,6032.91,No
CUST-00201,Male,0,Yes,No,26,Yes,No,No,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,36.14,944.56,No
CUST-00202,Female,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,One year,No,Mailed check,79.17,5232.29,No
CUST-00203,Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,94.41,3369.49,Yes
CUST-00204,Male,0,No,No,51,Yes,No,No,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),44.49,2259.39,No
CUST-00205,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),123.61,4073.26,Yes
CUST-00206,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),140.0,2660.97,No
CUST-00207,Male,1,No,No,55,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,103.55,5666.05,Yes
CUST-00208,Male,0,Yes,No,70,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Electronic check,67.84,4730.24,Yes
CUST-00209,Male,0,No,Yes,19,Yes,No,DSL,No internet service,Yes,No,No,No,No,Month-to-month,No,Mailed check,69.68,1315.19,Yes
CUST-00210,Female,0,Yes,No,56,Yes,Yes,DSL,No internet service,No,No,No internet service,No,Yes,Two year,No,Electronic check,46.19,2607.81,No
CUST-00211,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.61,1821.83,No
CUST-00212,Male,0,No,Yes,52,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),68.47,3580.87,No
CUST-00213,Female,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,One year,No,Credit card (automatic),107.4,6119.35,No
CUST-00214,Male,1,No,No,32,Yes,No,No,No internet service,No internet service,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),43.93,1405.78,Yes
CUST-00215,Male,0,Yes,Yes,53,No,No phone service,Fiber optic,No,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,92.69,4922.55,No
CUST-00216,Male,0,Yes,No,19,Yes,Yes,DSL,No,No,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,57.27,1084.59,No
CUST-00217,Female,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,93.9,457.01,No
CUST-00218,Male,1,No,Yes,7,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,Two year,No,Credit card (automatic),72.75,479.45,No
CUST-00219,Female,0,No,No,32,Yes,No,No,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,50.83,1614.6,Yes
CUST-00220,Female,0,No,No,65,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,No,Electronic check,69.56,4538.12,Yes
CUST-00221,Female,1,No,No,9,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),57.59,543.52,No
CUST-00222,Female,0,No,No,33,No,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Two year,Yes,Electronic check,79.14,2596.16,No
CUST-00223,Female,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),98.48,4987.81,Yes
CUST-00224,Male,0,No,Yes,14,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Electronic check,68.04,,No
CUST-00225,Male,0,No,No,52,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,67.95,3534.79,No
CUST-00226,Female,0,Yes,Yes,22,Yes,Yes,DSL,No,No internet service,Yes,Yes,No,Yes,One year,No,Mailed check,65.96000000000001,1424.18,No
CUST-00227,Male,1,No,No,59,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),76.82,4470.16,Yes
CUST-00228,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),110.72,4630.97,No
CUST-00229,Male,0,Yes,Yes,39,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,56.18,2181.76,Yes
CUST-00230,Male,0,Yes,No,12,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),103.69,1221.25,No
CUST-00231,Male,0,Yes,Yes,33,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),106.44,3526.36,Yes
CUST-00232,Male,0,Yes,No,62,No,No phone service,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),51.7,3189.15,No
CUST-00233,Male,0,No,No,1,Yes,No,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),57.52,57.77,Yes
CUST-00234,Female,1,No,No,55,Yes,No,DSL,Yes,No,Yes,No,No,No internet service,Two year,No,Credit card (automatic),36.03,2029.12,No
CUST-00235,Female,0,Yes,No,35,Yes,Yes,No,No internet service,Yes,No,No,Yes,Yes,One year,No,Electronic check,54.56,1911.95,No
CUST-00236,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No,No,Yes,No,Yes,One year,Yes,Mailed check,44.65,2319.49,No
CUST-00237,Female,0,Yes,No,48,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No internet service,One year,No,Mailed check,72.37,3471.9,Yes
CUST-00238,Female,0,Yes,Yes,31,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,37.81,1185.49,No
CUST-00239,Female,0,No,No,22,Yes,Yes,No,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),46.04,1023.78,Yes
CUST-00240,Male,0,Yes,Yes,45,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.68,4285.53,Yes
CUST-00241,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,96.84,960.18,Yes
CUST-00242,Male,0,No,No,42,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),41.11,1713.27,No
CUST-00243,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),78.77,466.97,Yes
CUST-00244,Female,0,No,No,47,Yes,Yes,No,No,No,No,No,Yes,No,One year,No,Electronic check,33.18,1595.99,Yes
CUST-00245,Female,0,Yes,Yes,45,Yes,No,No,No,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Credit card (automatic),34.59,1568.9,No
CUST-00246,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,100.96,604.16,Yes
CUST-00247,Male,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,99.92,5520.49,Yes
CUST-00248,Female,0,No,Yes,30,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,120.57,3620.87,Yes
CUST-00249,Female,1,No,Yes,57,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),80.69,4566.57,No
CUST-00250,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,100.58,,Yes
CUST-00251,Female,0,No,No,13,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,43.51,562.5,Yes
CUST-00252,Female,0,Yes,No,36,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),71.17,2517.0,No
CUST-00253,Female,0,No,Yes,13,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),76.73,965.5,No
CUST-00254,Male,0,No,Yes,24,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,96.73,2344.07,Yes
CUST-00255,Male,0,Yes,Yes,48,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,79.79,3798.25,No
CUST-00256,Male,0,No,No,10,No,No phone service,No,No,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),51.53,542.28,Yes
CUST-00257,Male,1,Yes,No,49,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No internet service,Two year,No,Credit card (automatic),88.38,4332.24,No
CUST-00258,Male,0,No,No,7,No,No phone service,DSL,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,54.69,397.11,Yes
CUST-00259,Female,0,Yes,Yes,12,Yes,No,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,73.28999999999999,874.34,No
CUST-00260,Male,0,Yes,Yes,42,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Mailed check,90.53,3812.73,No
CUST-00261,Female,1,No,No,57,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),109.09,6224.46,Yes
CUST-00262,Male,0,Yes,Yes,12,No,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),81.08,972.19,No
CUST-00263,Female,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),116.49,2424.98,Yes
CUST-00264,Male,0,Yes,Yes,67,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,77.52,5201.01,Yes
CUST-00265,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),110.66,7931.18,Yes
CUST-00266,Female,1,No,No,42,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,No,Month-to-month,No,Electronic check,88.32,3728.07,Yes
CUST-00267,Female,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),91.94,2946.02,Yes
CUST-00268,Female,0,Yes,Yes,25,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Electronic check,67.81,1704.53,Yes
CUST-00269,Male,0,No,Yes,44,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,75.5,3269.66,No
CUST-00270,Male,0,Yes,Yes,43,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,68.25999999999999,2912.67,No
CUST-00271,Female,1,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,44.58,926.06,Yes
CUST-00272,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,No,No internet service,Yes,Yes,No,Month-to-month,No,Mailed check,47.34,60.81,Yes
CUST-00273,Female,0,Yes,Yes,11,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),68.1,730.24,No
CUST-00274,Female,1,Yes,Yes,69,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No,Two year,No,Credit card (automatic),42.86,3008.3,No
CUST-00275,Female,1,No,Yes,30,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,89.21,2671.03,Yes
CUST-00276,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),133.22,4642.38,No
CUST-00277,Female,0,Yes,No,34,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,61.49,2086.92,Yes
CUST-00278,Female,0,No,Yes,57,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),102.36,5815.5,Yes
CUST-00279,Female,0,No,No,4,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,52.07,184.59,Yes
CUST-00280,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,112.5,695.22,Yes
CUST-00281,Male,0,No,No,20,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,72.58,1461.86,Yes
CUST-00282,Male,1,No,Yes,35,Yes,Yes,No,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,52.13,1834.87,Yes
CUST-00283,Male,1,Yes,Yes,48,Yes,No,No,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),45.27,2198.5,No
CUST-00284,Male,1,No,No,35,Yes,No,DSL,No,Yes,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,64.62,2271.43,Yes
CUST-00285,Female,1,Yes,Yes,32,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,No,Electronic check,93.34,2965.53,No
CUST-00286,Male,0,No,Yes,68,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),63.45,4328.77,No
CUST-00287,Female,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Two year,No,Electronic check,67.92,724.59,No
CUST-00288,Female,0,No,Yes,41,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),72.42,2959.66,No
CUST-00289,Female,0,Yes,Yes,39,Yes,No,No,No,No internet service,No,No,Yes,Yes,One year,Yes,Mailed check,42.24,1646.45,No
CUST-00290,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,No,Month-to-month,No,Credit card (automatic),79.39,2696.32,No
CUST-00291,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,Two year,No,Bank transfer (automatic),63.51,3647.76,No
CUST-00292,Male,0,Yes,No,19,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,61.48,1148.77,Yes
CUST-00293,Male,0,No,No,69,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),48.7,3359.85,No
CUST-00294,Female,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,98.95,2362.59,No
CUST-00295,Male,0,No,Yes,39,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,100.54,3943.59,Yes
CUST-00296,Male,0,Yes,No,38,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),73.41,2815.53,No
CUST-00297,Female,0,No,Yes,62,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.66,4296.51,No
CUST-00298,Male,0,Yes,Yes,32,Yes,No,DSL,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Electronic check,57.39,1837.68,No
CUST-00299,Male,1,Yes,Yes,20,Yes,No,DSL,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,90.86,1848.85,Yes
